UNITED SEAFOOD
20170920
00482,HANGING CABLE - 1/2',180,0.85,153.00,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,

153.00
