CAPT TOM SEAFOOD
20180925
00962,SHRIMP SACK,2000,0.28,560.00,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,

560.00
