00135,CABLE CLAMP GALV - 1/4',1,0,0,0,0,SAMCO,,
00136,CABLE CLAMP GALV - 1-1/8',6.5,4.5,0,0,0,SAMCO,,
00137,CABLE CLAMP GALV - 3/4',4.5,0.8,0,0,0,SAMCO, 2018-09-13,
00138,CABLE CLAMP GALV - 3/8',1,0,0,0,0,SAMCO,,
00139,CABLE CLAMP GALV - 5/16',1,0,0,0,0,SAMCO,,
00140,CABLE CLAMP GALV - 5/8',2,0,0,0,0,SAMCO,,
00141,CABLE CLAMP GALV - 7/16',1,0,0,0,0,SAMCO,,
00142,CABLE CLAMP GALV - 7/8',3.5,0,0,0,0,SAMCO,,
00143,CABLE CLAMP SS - 1',20,14.3,0,0,0,SAMCO, 2018-09-10,
00144,CABLE CLAMP SS - 1/2',7,4,0,0,0,SAMCO,9/22/2018,
00145,CABLE CLAMP SS - 1/4',3,1,0,0,0,SAMCO,,
00146,CABLE CLAMP SS - 3/16',2,0,0,0,0,SAMCO,,
00147,CABLE CLAMP SS - 3/4',12,0,0,0,0,SAMCO,,
00148,CABLE CLAMP SS - 3/8',5,0,0,0,0,SAMCO,,
00149,CABLE CLAMP SS - 5/16',4,1.75,0,0,0,SAMCO,,
00150,CABLE CLAMP SS - 5/8',9,0,0,0,0,SAMCO,,
00151,CABLE CLAMP SS - 7/16',8,0,0,0,0,SAMCO,,
00152,CABLE CLAMP SS - 7/8',18,12.75,0,0,0,SAMCO,,
00153,CABLE CLAMP GALV - 1-1/4',10,0,1,0,0,UNKNOWN,,
00154,CABLE CLAMP SS - 9/16',14,0,1,0,0,UNKNOWN,,
00155,CABLE CUTTER - 24',24,0,0,0,0,WHOLESALE,,
00156,CABLE FITTING - 30 SER,5,0,0,0,0,SSC,,
00157,CABLE FITTING - 40 SER,12,0,0,0,0,SSC,,
00158,CABLE SPIKE SS - 16',64,32,0,0,0,UNKNOWN,,
00159,CABLE SPIKE SS - 18',72,39,0,0,0,SSC,,
00160,CABLE SPLICER,18.5,0,1,0,0,UNKNOWN,,
00161,CABLE SS - 1',6.5,2.75,0,0,0,SSC,,
00162,CABLE SS - 1/2',2.25,0,0,0,0,SSC,,
00163,CABLE SS - 1/4',1,0,0,0,0,SSC,,
00164,CABLE SS - 11/16',3.05,0,0,0,0,SSC,,
00165,CABLE SS - 3/4',4.5,0,0,0,0,SSC,,
00166,CABLE SS - 3/8',1.5,0.65,0,0,0,SSC,,
00167,CABLE SS - 5/16',1.2,0,0,0,0,SSC,,
00168,CABLE SS - 5/8',2.8,0,0,0,0,SSC,,
00169,CABLE SS - 7/16',1.8,0,0,0,0,SSC,,
00170,CABLE SS - 7/8',6.75,0,0,0,0,SSC,,
00171,CABLE SS - 9/16',2.35,0,0,0,0,UNKNOWN,,
00172,CAR FUSE SET 15PC,4.5,0,0,0,0,UNKNOWN,,
00173,CAT HEAD - 505,800,0,0,0,0,IMPORT,,
00174,CAT HEAD SS - 2-3/8',750,0,0,0,0,IMPORT,,
00175,CAT HEAD STEEL - 2-1/4',600,0,0,0,0,IMPORT,,
00176,CAT HEAD STEEL - 3-1/2',900,0,0,0,0,IMPORT,,
00177,CAULK GUN,7,0,0,0,0,WHOLESALE,,
00178,CERABLANKET,6.5,0,0,0,0,UNKNOWN,,
00179,CHAIN GALV - 1',14,0,0,0,0,SSC,,
00180,CHAIN GALV - 1/2',5.5,2.6,0,0,0,SAMCO,,
00181,CHAIN GALV - 1/4',1.2,0,0,0,0,SSC,,
00182,CHAIN GALV - 3/16',1,0,0,0,0,SSC,,
00183,CHAIN GALV - 3/4',10,5.6,0,0,0,SAMCO,,
00184,CHAIN GALV - 3/8',2.5,1.25,0,0,0,SAMCO,,
00185,CHAIN GALV - 5/16',2,0,0,0,0,SSC,,
00186,CHAIN GALV - 5/8',8,0,0,0,0,SSC,,
00187,CHAIN GALV - 7/16',3.5,1.9,0,0,0,SAMCO,,
00188,CHAIN GALV - 7/8',10,0,0,0,0,SSC,,
00189,CHAIN HIGH TEST GALV - 1/2',5.5,0,0,0,0,SSC,,
00190,CHAIN HIGH TEST GALV - 3/4',10,0,0,0,0,SSC,,
00191,CHAIN HIGH TEST GALV - 3/8',2.75,0,0,0,0,SSC,,
00192,CHAIN HIGH TEST GALV - 7/16',4,0,0,0,0,SSC,,
00193,CHAIN HIGH TEST GALV - 7/8',10,0,0,0,0,SSC,,
00194,CHAIN SS - 1/2' (FT),12,0,0,0,0,SSC,,
00195,CHAIN SS - 1/4' (FT),4,0,0,0,0,SSC,,
00196,CHAIN SS - 3/8' (FT),8,4,0,0,0,SAMCO,,
00197,CHAIN SS - 3/8' (400' BARREL),1900,1550,0,0,0,SSC,,
00198,CHAIN SS - 5/16' (BARREL OF 275'),1350,0,0,0,0,SSC,,
00199,CHAIN GALV - 3/16' (800' BARREL),396,296,0,0,0,SAMCO,,
00200,CHAIN SS - 5/8' (FT),16,0,0,0,0,SSC,,
00201,CHAIN SS - 7/16' (FT),10,5.75,0,0,0,SAMCO,,
00202,CHAIN SS - 7/8' (FT),19,0,0,0,0,SSC,,
00203,CHAIN SS - 9/16' (FT),13,8.75,0,0,0,SAMCO,,
00204,BLOCK GALV - CIRCULAR 6' 5 TON,45,0,1,0,0,UNKNOWN,,
00205,CHAIN DOUBLE HALF LINK #60,5.5,0,1,0,0,UNKNOWN,,
00206,CHAIN GALV - 3/8 (200' BARREL),420,250,1,0,0,SAMCO,,
00207,CHAIN GALV - 5/16' HT (BARREL),420,0,1,0,0,UNKNOWN,,
00208,CHAIN - STEEL DOOR SET,60,0,0,0,0,SSC,,
00209,CHAIN HOLDER - SS - 1/2',20,0,0,0,0,IMPORT,,
00210,CHAIN HOLDER - SS - 9/16',22,0,0,0,0,IMPORT,,
00211,CHAIN SS LONG FOR DOORS,12,0,0,0,0,SSC,,
00212,CHAIN STOPPER - SS - 1/2',20,9,0,0,0,IMPORT,,
00213,CHAIN STOPPER - SS - 9/16',22,8,0,0,0,IMPORT,,
00214,CLAMP BLOCK KIT OUTBOARD,94,0,0,0,0,DONOVAN,,
